,Party_Id,Mean_Business,Median_Business,Total_Business,Mean_Days,Median_Days,Mean_Ship_Delay,Median_Ship_Delay,Mean_Initial_Delay,Median_Initial_Delay,Total_Transactions
6370,57591789,31.56,31.56,31.56,6.0,6.0,4.0,4.0,2.0,2.0,1
6371,57593699,65.6985714286,59.04,459.89,7.14285714286,6.0,4.14285714286,4.0,3.0,3.0,7
6372,57603699,61.164,68.76,305.82,7.8,7.0,6.2,6.0,1.6,2.0,5
6373,57608789,46.762,47.04,233.81,8.0,8.0,5.8,6.0,2.2,2.0,5
6374,57707699,44.05875,39.22,704.94,7.625,6.0,3.9375,3.0,3.6875,3.0,16
6375,57812789,49.2605,47.14,985.21,15.55,6.0,4.25,4.0,11.3,2.0,20
6376,57833699,57.66,57.66,57.66,5.0,5.0,4.0,4.0,1.0,1.0,1
6377,57861699,62.79,62.79,125.58,5.0,5.0,3.0,3.0,2.0,2.0,2
6378,57865699,75.2676923077,62.22,978.48,5.36363636364,,3.36363636364,,2.15384615385,2.0,13
6379,57873789,59.6926315789,49.82,3402.48,6.70909090909,,4.05454545455,,2.61403508772,2.0,57
6380,57887699,112.84,112.84,225.68,3.0,3.0,2.0,2.0,1.0,1.0,2
6381,57888699,50.38,48.01,201.52,5.75,5.0,4.25,4.0,1.5,1.0,4
6382,57892789,56.14,56.14,56.14,6.0,6.0,4.0,4.0,2.0,2.0,1
6383,57897789,70.5833333333,67.35,211.75,6.66666666667,7.0,5.33333333333,6.0,1.33333333333,1.0,3
6384,57901789,88.360952381,59.94,1855.58,7.68421052632,,5.42105263158,,2.14285714286,2.0,21
6385,58002699,64.11,64.11,64.11,5.0,5.0,2.0,2.0,3.0,3.0,1
6386,58002789,95.58,95.58,95.58,6.0,6.0,2.0,2.0,4.0,4.0,1
6387,58003789,34.235,34.235,68.47,6.5,6.5,4.0,4.0,2.5,2.5,2
6388,58107699,50.32,50.32,100.64,15.0,15.0,3.0,3.0,12.0,12.0,2
6389,58127699,63.4533333333,49.4,1332.52,5.80952380952,5.0,3.38095238095,3.0,2.42857142857,2.0,21
6390,58129789,45.72,34.525,182.88,6.25,6.5,4.0,4.0,2.25,2.0,4
6391,58130789,60.7133333333,50.31,546.42,6.0,6.0,4.11111111111,4.0,1.88888888889,2.0,9
6392,58140699,19.87,19.87,19.87,8.0,8.0,6.0,6.0,2.0,2.0,1
6393,58141699,41.6575,40.985,999.78,4.65217391304,,2.52173913043,,2.08333333333,2.0,24
6394,58170789,66.480952381,42.5,1396.1,8.1,,3.3,,4.7619047619,2.0,21
6395,58176699,45.22375,35.8,361.79,8.14285714286,,6.14285714286,,2.0,2.0,8
6396,58194699,199.263,109.925,1992.63,5.6,5.0,3.4,2.5,2.2,2.0,10
6397,58213789,33.92,33.92,33.92,6.0,6.0,5.0,5.0,1.0,1.0,1
6398,58214789,57.7176923077,55.12,750.33,7.0,,3.25,,5.38461538462,2.0,13
6399,58223789,57.13,41.93,228.52,6.75,6.5,5.0,4.5,1.75,1.5,4
6400,58227699,61.97,61.97,61.97,2.0,2.0,1.0,1.0,1.0,1.0,1
6401,58230789,96.7,96.7,193.4,3.5,3.5,1.5,1.5,2.0,2.0,2
6402,58232789,48.71875,34.4,389.75,10.75,6.5,3.25,3.0,7.5,4.0,8
6403,58237789,82.6995,50.75,1653.99,6.85,7.0,4.55,4.0,2.3,2.0,20
6404,58242789,90.35,90.35,90.35,7.0,7.0,5.0,5.0,2.0,2.0,1
6405,58247699,35.4483333333,35.2,212.69,5.16666666667,4.0,2.83333333333,2.0,2.33333333333,2.0,6
6406,58254789,32.48,32.48,64.96,9.0,9.0,4.0,4.0,5.0,5.0,2
6407,58256699,61.045,59.76,854.63,8.0,,5.38461538462,,2.5,3.0,14
6408,58261699,188.16,153.065,1128.96,12.0,,3.4,,7.33333333333,4.0,6
6409,58269699,43.9717948718,37.675,3429.8,8.97222222222,,3.56944444444,,5.23376623377,,78
6410,58272699,51.36,51.36,51.36,6.0,6.0,3.0,3.0,3.0,3.0,1
6411,58281699,37.47,37.47,37.47,8.0,8.0,5.0,5.0,3.0,3.0,1
6412,58308789,75.8488888889,36.75,682.64,6.0,6.0,3.22222222222,4.0,2.77777777778,2.0,9
6413,58309789,42.441,36.98,424.41,6.1,5.0,3.7,3.0,2.4,2.0,10
6414,58406789,47.6909375,37.66,1526.11,11.125,6.0,2.84375,2.0,8.28125,2.5,32
6415,58511789,108.82,108.82,217.64,4.5,4.5,3.5,3.5,1.0,1.0,2
6416,58512699,93.125,93.125,186.25,8.5,8.5,6.5,6.5,2.0,2.0,2
6417,58526699,94.54,64.66,378.16,4.25,4.5,3.0,3.0,1.25,1.0,4
6418,58542699,56.18,56.18,56.18,6.0,6.0,4.0,4.0,2.0,2.0,1
6419,58543789,40.824,34.66,204.12,7.0,6.0,3.6,3.0,3.4,3.0,5
6420,58546789,45.05,45.05,45.05,8.0,8.0,5.0,5.0,3.0,3.0,1
6421,58553789,95.2172727273,105.92,1047.39,5.72727272727,5.0,2.18181818182,1.0,3.54545454545,3.0,11
6422,58554699,38.1266666667,39.23,114.38,128.0,124.0,2.0,2.0,126.0,122.0,3
6423,58561789,106.464,86.55,532.32,6.0,5.0,3.0,3.0,3.0,2.0,5
6424,58572699,38.2333333333,41.0,114.7,9.0,10.0,7.0,7.0,2.0,2.0,3
6425,58574789,72.3525,79.455,289.41,9.0,9.5,4.75,5.0,4.25,4.0,4
6426,58578699,56.4933333333,63.0,169.48,7.66666666667,8.0,6.33333333333,6.0,1.33333333333,1.0,3
6427,58591699,62.0386666667,58.76,930.58,4.78571428571,,2.42857142857,,2.4,2.0,15
6428,58596789,110.19,97.43,440.76,6.0,6.0,4.0,3.0,2.0,2.5,4
6429,58598789,79.0933333333,96.16,237.28,5.66666666667,5.0,3.0,3.0,2.66666666667,2.0,3
6430,58607699,27.4466666667,25.73,82.34,6.0,6.0,4.0,4.0,2.0,2.0,3
6431,58613699,47.16,47.16,47.16,41.0,41.0,2.0,2.0,39.0,39.0,1
6432,58614699,51.8833333333,54.56,466.95,5.375,,3.625,,1.66666666667,2.0,9
6433,58616699,42.8576666667,37.32,1285.73,6.32,,3.88,,2.26666666667,2.0,30
6434,58623789,39.3,39.3,39.3,7.0,7.0,6.0,6.0,1.0,1.0,1
6435,58629699,52.96,52.96,52.96,6.0,6.0,4.0,4.0,2.0,2.0,1
6436,58642789,24.07,24.07,48.14,6.0,6.0,3.0,3.0,3.0,3.0,2
6437,58646699,286.335,286.335,572.67,15.5,15.5,4.0,4.0,11.5,11.5,2
6438,58655699,79.5735294118,72.51,1352.75,9.29411764706,6.0,3.70588235294,3.0,5.58823529412,3.0,17
6439,58663789,75.7414285714,55.84,530.19,7.83333333333,,5.83333333333,,2.14285714286,2.0,7
6440,58670699,123.133333333,87.455,1477.6,4.33333333333,3.5,2.66666666667,1.5,1.66666666667,2.0,12
6441,58675789,88.852,67.81,1332.78,5.86666666667,4.0,2.13333333333,2.0,3.73333333333,2.0,15
6442,58699699,216.23,216.23,216.23,5.0,5.0,2.0,2.0,3.0,3.0,1
6443,58801699,111.705,21.275,446.82,7.75,9.0,5.5,6.0,2.25,2.5,4
6444,58812789,44.8208333333,37.11,2151.4,7.25581395349,,3.6511627907,,3.4375,2.0,48
6445,58903699,156.631,132.48,1566.31,6.5,5.5,4.7,4.5,1.8,2.0,10
6446,58906699,52.2236363636,44.96,574.46,8.90909090909,5.0,2.81818181818,2.0,6.09090909091,2.0,11
6447,58912789,80.1629032258,67.51,2485.05,12.7419354839,6.0,4.8064516129,5.0,7.93548387097,2.0,31
6448,59002699,42.065,34.52,168.26,6.75,6.5,5.25,5.0,1.5,1.5,4
6449,59002789,73.82,73.82,147.64,4.0,4.0,2.5,2.5,1.5,1.5,2
6450,59004789,45.38,45.38,90.76,4.0,4.0,2.5,2.5,1.5,1.5,2
6451,59006789,400.825,400.825,801.65,11.0,11.0,7.5,7.5,3.5,3.5,2
6452,59013789,76.3488461538,56.935,1985.07,7.26086956522,,4.17391304348,,2.84615384615,2.0,26
6453,59112699,657.54,657.54,657.54,6.0,6.0,5.0,5.0,1.0,1.0,1
6454,59209699,89.88,89.88,89.88,8.0,8.0,7.0,7.0,1.0,1.0,1
6455,59302789,52.9663636364,37.6,582.63,4.54545454545,4.0,2.45454545455,2.0,2.09090909091,2.0,11
6456,59304699,76.06,69.005,304.24,5.75,5.0,3.25,3.5,2.5,2.0,4
6457,59402699,67.49,57.96,269.96,6.0,6.0,4.25,4.0,1.75,2.0,4
6458,59405699,45.9675,45.13,551.61,10.8333333333,8.0,5.25,5.5,5.58333333333,2.5,12
6459,59506699,26.98,26.98,26.98,14.0,14.0,2.0,2.0,12.0,12.0,1
6460,59508789,39.02,39.02,78.04,7.5,7.5,5.0,5.0,2.5,2.5,2
6461,59511789,80.52,80.52,80.52,2.0,2.0,1.0,1.0,1.0,1.0,1
6462,59605699,86.4,86.4,86.4,7.0,7.0,5.0,5.0,2.0,2.0,1
6463,59612699,76.2294736842,42.15,1448.36,11.7647058824,,4.23529411765,,7.10526315789,3.0,19
6464,59702789,136.42,136.42,272.84,7.0,7.0,4.0,4.0,3.0,3.0,2
6465,59708699,52.12,48.51,260.6,6.8,6.0,4.0,4.0,2.8,2.0,5
6466,59709699,102.624,114.9,513.12,7.2,5.0,2.2,2.0,5.0,1.0,5
6467,59711699,162.89,162.89,325.78,3.0,3.0,3.0,3.0,0.0,0.0,2
6468,59808699,62.2325,50.08,248.93,6.0,6.0,4.0,4.0,2.0,2.0,4
6469,60002699,124.113333333,111.79,372.34,6.0,6.0,3.0,3.0,3.0,3.0,3
6470,60012789,112.01,120.96,448.04,5.25,5.5,2.75,2.5,2.5,3.0,4
6471,60102789,59.2342857143,76.14,414.64,4.85714285714,5.0,3.28571428571,3.0,1.57142857143,1.0,7
6472,60211699,52.3957142857,55.5,366.77,7.42857142857,6.0,5.71428571429,4.0,1.71428571429,2.0,7
6473,60306699,135.3475,117.395,1082.78,6.5,7.0,4.375,4.5,2.125,2.0,8
6474,60310789,50.93,50.93,50.93,77.0,77.0,8.0,8.0,69.0,69.0,1
6475,60313789,69.1716666667,66.58,415.03,5.83333333333,5.5,4.33333333333,3.5,1.5,2.0,6
6476,60401789,59.96,59.7,239.84,9.5,9.0,7.5,6.5,2.0,2.0,4
6477,60406699,63.928,74.68,319.64,3.6,3.0,1.8,2.0,1.8,2.0,5
6478,60506699,49.4427941176,45.375,3362.11,6.96825396825,,4.90476190476,,2.07352941176,2.0,68
6479,60506789,71.864,64.74,359.32,5.6,6.0,3.8,4.0,1.8,2.0,5
6480,60509699,61.8833333333,74.15,185.65,7.0,8.0,5.66666666667,7.0,1.33333333333,1.0,3
6481,60510699,44.4066666667,47.28,133.22,6.33333333333,6.0,5.0,5.0,1.33333333333,1.0,3
6482,60602789,72.4525,66.49,289.81,6.25,6.5,4.25,3.5,2.0,2.0,4
6483,60611699,38.4466666667,34.3,115.34,7.0,6.0,4.33333333333,4.0,2.66666666667,3.0,3
6484,60703789,65.9909090909,53.7,2177.7,6.54545454545,6.0,4.69696969697,4.0,1.84848484848,2.0,33
6485,60711789,137.55,137.55,137.55,4.0,4.0,2.0,2.0,2.0,2.0,1
6486,60800789,191.8,191.8,383.6,4.0,,3.0,,1.0,1.0,2
6487,60801789,121.056153846,40.22,1573.73,7.15384615385,6.0,4.07692307692,5.0,3.07692307692,1.0,13
6488,60806699,66.2433333333,39.8,1391.11,4.85,,3.0,,1.80952380952,2.0,21
6489,60809699,507.0,507.0,507.0,7.0,7.0,6.0,6.0,1.0,1.0,1
6490,60811699,56.0266666667,51.67,168.08,5.33333333333,4.0,2.33333333333,2.0,3.0,2.0,3
6491,60909789,47.54125,40.28,1140.99,9.33333333333,,3.42857142857,,5.45833333333,3.0,24
6492,60913789,38.26,31.295,306.08,9.0,9.0,6.75,7.0,2.25,2.0,8
6493,61103699,74.758,77.31,373.79,4.8,5.0,2.4,3.0,2.4,1.0,5
6494,61104789,68.8794117647,50.82,1170.95,7.0,,4.1875,,2.70588235294,2.0,17
6495,61110789,57.5972222222,51.6,2073.5,5.625,,2.71875,,2.80555555556,2.0,36
6496,61307699,49.755,51.63,298.53,5.0,4.5,3.33333333333,3.5,1.66666666667,2.0,6
6497,61309699,76.4925,60.625,305.97,6.25,7.0,3.75,4.0,2.5,3.0,4
6498,61408789,27.2,27.2,54.4,6.5,6.5,3.5,3.5,3.0,3.0,2
6499,61503789,78.55875,67.1,1256.94,6.0,4.0,4.4375,3.0,1.5625,2.0,16
6500,61604699,30.66,30.66,30.66,6.0,6.0,3.0,3.0,3.0,3.0,1
6501,61607789,52.87375,49.16,422.99,7.14285714286,,4.57142857143,,2.5,2.5,8
6502,61608789,56.5403225806,45.24,1752.75,7.67741935484,8.0,5.1935483871,5.0,2.48387096774,2.0,31
6503,61701699,38.942,30.01,194.71,4.0,4.0,2.2,2.0,1.8,2.0,5
6504,61703699,166.231666667,49.385,997.39,4.0,4.0,2.66666666667,2.5,1.33333333333,1.0,6
6505,61703789,70.41,70.41,140.82,4.5,4.5,2.5,2.5,2.0,2.0,2
6506,61705699,45.46,45.46,45.46,6.0,6.0,4.0,4.0,2.0,2.0,1
6507,61710789,49.0476470588,46.82,833.81,11.8235294118,9.0,7.82352941176,6.0,4.0,2.0,17
6508,61713699,130.0,130.0,130.0,4.0,4.0,2.0,2.0,2.0,2.0,1
6509,61801699,37.3466666667,32.04,112.04,5.33333333333,6.0,4.0,5.0,1.33333333333,1.0,3
6510,61810699,63.215,63.89,252.86,4.66666666667,,2.66666666667,,2.0,2.0,4
6511,61812699,53.2714285714,48.24,372.9,6.28571428571,5.0,4.57142857143,3.0,1.71428571429,2.0,7
6512,62015789,127.14,127.14,127.14,5.0,5.0,3.0,3.0,2.0,2.0,1
6513,62016699,37.92,37.92,37.92,4.0,4.0,2.0,2.0,2.0,2.0,1
6514,62038699,37.8666666667,34.45,113.6,8.33333333333,8.0,5.66666666667,5.0,2.66666666667,3.0,3
6515,62042699,113.25,58.6,453.0,7.75,8.0,5.75,5.5,2.0,2.0,4
6516,62043699,47.86,47.45,287.16,2.83333333333,2.5,1.33333333333,1.0,1.5,1.5,6
6517,62044789,74.7675,32.67,1794.42,7.34782608696,,5.17391304348,,2.95833333333,2.0,24
6518,62047789,27.43,27.43,27.43,4.0,4.0,2.0,2.0,2.0,2.0,1
6519,62064699,66.16,58.78,264.64,5.66666666667,,4.33333333333,,2.0,1.5,4
6520,62071789,65.955,71.85,263.82,4.5,4.0,3.0,2.5,1.5,1.5,4
6521,62083789,32.36,32.36,32.36,5.0,5.0,3.0,3.0,2.0,2.0,1
6522,62087699,91.64,91.64,183.28,5.0,5.0,2.5,2.5,2.5,2.5,2
6523,62088699,50.68,50.68,50.68,8.0,8.0,5.0,5.0,3.0,3.0,1
6524,62100699,81.625,81.625,163.25,6.0,6.0,4.5,4.5,1.5,1.5,2
6525,62112789,95.07,95.07,95.07,5.0,5.0,3.0,3.0,2.0,2.0,1
6526,62203699,94.1,78.78,470.5,7.4,8.0,4.6,6.0,2.8,2.0,5
6527,62203789,107.88,107.88,107.88,16.0,16.0,4.0,4.0,12.0,12.0,1
6528,62206789,164.49,164.49,164.49,5.0,5.0,3.0,3.0,2.0,2.0,1
6529,62229699,79.225,79.225,158.45,3.5,3.5,2.0,2.0,1.5,1.5,2
6530,62235699,62.055,62.055,124.11,7.0,7.0,4.5,4.5,2.5,2.5,2
6531,62243699,55.67625,39.02,1781.64,12.1,,3.16666666667,,8.6875,3.0,32
6532,62257699,41.598,29.785,415.98,5.5,5.0,3.4,2.5,2.1,2.0,10
6533,62259789,74.2,74.2,74.2,3.0,3.0,1.0,1.0,2.0,2.0,1
6534,62272789,68.2223684211,43.935,2592.45,7.61111111111,,3.72222222222,,3.76315789474,2.0,38
6535,62274789,52.248125,48.205,835.97,8.625,6.0,4.25,3.0,4.375,2.0,16
6536,62282789,211.92,211.92,211.92,6.0,6.0,2.0,2.0,4.0,4.0,1
6537,62293789,30.19,23.945,120.76,19.75,20.5,5.0,4.5,14.75,15.0,4
6538,62294699,20.0,20.0,20.0,6.0,6.0,3.0,3.0,3.0,3.0,1
6539,62296699,58.9957894737,35.45,1120.92,16.0,,3.83333333333,,11.5789473684,2.0,19
6540,62299789,93.425,93.425,186.85,10.0,10.0,9.0,9.0,1.0,1.0,2
6541,62301699,49.7970967742,37.95,1543.71,11.8666666667,,3.16666666667,,8.45161290323,2.0,31
6542,62302789,112.8,112.8,112.8,2.0,2.0,1.0,1.0,1.0,1.0,1
6543,62309789,113.44,88.04,794.08,7.14285714286,5.0,5.57142857143,3.0,1.57142857143,2.0,7
6544,62320699,168.96,168.96,168.96,3.0,3.0,2.0,2.0,1.0,1.0,1
6545,62333699,48.9567741935,33.48,1517.66,6.38709677419,7.0,4.09677419355,4.0,2.29032258065,2.0,31
6546,62335699,43.15,43.15,43.15,5.0,5.0,3.0,3.0,2.0,2.0,1
6547,62339789,451.5,451.5,451.5,7.0,7.0,5.0,5.0,2.0,2.0,1
6548,62340699,66.725,45.48,1201.05,5.33333333333,5.0,2.72222222222,3.0,2.61111111111,3.0,18
6549,62341789,43.68,43.68,87.36,3.0,3.0,1.0,1.0,2.0,2.0,2
6550,62348789,74.18,74.18,74.18,10.0,10.0,9.0,9.0,1.0,1.0,1
6551,62357789,55.4396,39.48,1385.99,4.16666666667,,2.16666666667,,2.0,2.0,25
6552,62358789,44.46,31.13,133.38,6.33333333333,6.0,4.66666666667,4.0,1.66666666667,2.0,3
6553,62361699,63.74,57.4,191.22,5.33333333333,5.0,4.0,4.0,1.33333333333,1.0,3
6554,62384699,74.52,74.52,74.52,3.0,3.0,2.0,2.0,1.0,1.0,1
6555,62389789,18.914,23.54,94.57,5.8,6.0,3.2,3.0,2.6,3.0,5
6556,62391699,55.8808333333,52.955,670.57,8.08333333333,8.0,6.0,5.5,2.08333333333,2.0,12
6557,62397699,24.22,24.22,48.44,5.5,5.5,3.5,3.5,2.0,2.0,2
6558,62397789,64.3575,61.18,257.43,11.0,7.0,3.5,3.5,7.5,2.5,4
6559,62509789,99.9594871795,77.97,7796.84,4.50666666667,,2.64,,1.87179487179,2.0,78
6560,62513789,69.34,58.84,901.42,8.30769230769,4.0,1.76923076923,2.0,6.53846153846,3.0,13
6561,62600789,64.6486666667,58.01,969.73,15.8666666667,7.0,3.8,4.0,12.0666666667,2.0,15
6562,62702789,59.8258333333,41.725,717.91,9.5,8.5,6.5,6.0,3.0,3.0,12
6563,62720789,23.39,23.39,23.39,4.0,4.0,2.0,2.0,2.0,2.0,1
6564,62731699,76.32,76.32,76.32,6.0,6.0,3.0,3.0,3.0,3.0,1
6565,62733699,97.4305882353,52.65,3312.64,7.55882352941,7.0,4.76470588235,5.0,2.79411764706,2.0,34
6566,62737789,87.39,87.39,174.78,6.5,6.5,4.0,4.0,2.5,2.5,2
6567,62750699,85.5366666667,94.04,256.61,6.66666666667,6.0,5.0,4.0,1.66666666667,2.0,3
6568,62766699,45.0091666667,38.925,540.11,15.2,,2.6,,12.0833333333,2.5,12
6569,62769699,48.79,48.79,48.79,4.0,4.0,2.0,2.0,2.0,2.0,1
6570,62776699,74.4166666667,45.32,446.5,6.5,7.0,4.16666666667,4.5,2.33333333333,2.0,6
6571,62785789,53.48,53.48,53.48,28.0,28.0,3.0,3.0,25.0,25.0,1
6572,62793789,68.2166666667,82.1,204.65,3.66666666667,4.0,2.33333333333,2.0,1.33333333333,1.0,3
6573,62803699,32.31,24.36,290.79,6.66666666667,7.0,4.0,4.0,2.66666666667,3.0,9
6574,62809789,37.2333333333,37.04,111.7,4.66666666667,5.0,2.66666666667,3.0,2.0,2.0,3
6575,62810699,53.122244898,41.17,2602.99,5.41666666667,,3.02083333333,,2.38775510204,2.0,49
6576,62814789,54.263,50.715,2170.52,7.97297297297,,3.72972972973,,4.025,2.5,40
6577,62816789,66.3396759259,47.93,14329.37,6.36018957346,,3.20379146919,,3.13888888889,2.0,216
6578,62818699,40.855,37.92,245.13,5.66666666667,5.0,3.33333333333,3.0,2.33333333333,2.0,6
6579,62829789,64.25,64.25,64.25,8.0,8.0,5.0,5.0,3.0,3.0,1
6580,62838699,98.45,98.45,196.9,5.0,5.0,3.0,3.0,2.0,2.0,2
6581,62838789,34.96,34.96,34.96,5.0,5.0,4.0,4.0,1.0,1.0,1
6582,62841789,46.5669565217,39.44,2142.08,19.3913043478,6.0,4.17391304348,4.0,15.2173913043,2.0,46
6583,62845789,233.12,233.12,233.12,,,,,2.0,2.0,1
6584,62850789,61.1616666667,51.345,1834.85,5.16666666667,5.0,3.2,3.0,1.96666666667,2.0,30
6585,62866789,50.4914285714,36.84,1060.32,6.52380952381,6.0,3.47619047619,3.0,3.04761904762,2.0,21
6586,62874789,56.3858333333,56.97,676.63,5.33333333333,4.5,2.58333333333,2.0,2.75,2.5,12
6587,62875699,82.0144444444,65.43,738.13,5.66666666667,6.0,3.55555555556,4.0,2.11111111111,2.0,9
6588,62878789,37.9,30.96,227.4,6.83333333333,6.0,4.16666666667,5.0,2.66666666667,1.5,6
6589,62883789,57.49,57.49,57.49,6.0,6.0,4.0,4.0,2.0,2.0,1
6590,62907789,100.010909091,53.33,1100.12,6.1,,3.5,,2.54545454545,2.0,11
6591,62913789,53.9418604651,37.98,2319.5,6.35714285714,,3.5,,2.83720930233,2.0,43
6592,63012699,56.5815789474,37.41,1075.05,9.36842105263,6.0,2.73684210526,3.0,6.63157894737,2.0,19
6593,63102699,51.45,51.45,102.9,7.0,7.0,5.0,5.0,2.0,2.0,2
6594,63103789,73.274,62.67,366.37,6.8,7.0,5.4,5.0,1.4,1.0,5
6595,63106699,210.4,210.4,210.4,9.0,9.0,6.0,6.0,3.0,3.0,1
6596,63153789,88.0466666667,81.62,264.14,4.0,4.0,2.0,2.0,2.0,2.0,3
6597,63164699,35.89,35.89,35.89,6.0,6.0,4.0,4.0,2.0,2.0,1
6598,63176789,33.63,33.63,33.63,3.0,3.0,2.0,2.0,1.0,1.0,1
6599,63177699,54.8972727273,59.34,603.87,12.6363636364,7.0,3.54545454545,4.0,9.09090909091,2.0,11
6600,63178699,53.2371428571,52.95,372.66,10.0,5.0,2.57142857143,3.0,7.42857142857,2.0,7
6601,63179699,56.9605,52.74,2278.42,6.43243243243,,3.56756756757,,2.775,2.0,40
6602,63188789,66.0163636364,59.98,726.18,6.81818181818,7.0,4.09090909091,4.0,2.72727272727,3.0,11
6603,63189699,67.555,67.555,135.11,18.5,18.5,3.5,3.5,15.0,15.0,2
6604,63190699,104.288,67.32,521.44,4.2,4.0,2.8,3.0,1.4,1.0,5
6605,63199789,53.9312244898,45.24,2642.63,5.02083333333,,2.75,,2.26530612245,2.0,49
6606,63207699,52.6746666667,48.21,1580.24,9.875,,5.9375,,3.66666666667,2.0,30
6607,63209789,127.56,127.56,127.56,6.0,6.0,5.0,5.0,1.0,1.0,1
6608,63301789,21.41,21.41,42.82,6.0,6.0,4.0,4.0,2.0,2.0,2
6609,63312789,28.11,28.11,56.22,4.5,4.5,3.5,3.5,1.0,1.0,2
6610,63313699,210.445,109.38,841.78,5.75,6.0,3.5,3.5,2.25,2.0,4
6611,63313789,40.945,36.275,327.56,40.875,8.5,3.375,3.5,37.5,4.0,8
6612,63408699,113.1575,92.52,1357.89,6.75,7.0,5.0,6.0,1.75,2.0,12
6613,63410789,81.78,66.92,408.9,6.0,,4.0,,24.4,2.0,5
6614,63411789,71.3738888889,64.84,1284.73,9.88235294118,,3.0,,8.33333333333,4.0,18
6615,63415789,61.56,35.14,307.8,6.8,8.0,4.4,5.0,2.4,3.0,5
6616,63416789,31.1375,29.765,124.55,5.5,5.0,2.5,2.5,3.0,2.5,4
6617,63419699,64.2583333333,72.03,385.55,17.6666666667,9.0,5.83333333333,6.0,11.8333333333,2.5,6
6618,63437789,96.26,96.26,96.26,3.0,3.0,2.0,2.0,1.0,1.0,1
6619,63443699,81.05,81.05,81.05,4.0,4.0,2.0,2.0,2.0,2.0,1
6620,63451789,30.52,30.52,61.04,5.5,5.5,3.5,3.5,2.0,2.0,2
6621,63456699,60.0966666667,45.42,540.87,6.375,,3.25,,3.0,1.0,9
6622,63464699,193.27,105.9,579.81,7.33333333333,4.0,2.0,2.0,5.33333333333,2.0,3
6623,63468699,37.55,35.06,112.65,6.0,6.0,4.33333333333,4.0,1.66666666667,1.0,3
6624,63472789,66.7,66.7,66.7,4.0,4.0,3.0,3.0,1.0,1.0,1
6625,63474699,56.295,59.745,225.18,5.25,5.0,3.25,3.5,2.0,2.0,4
6626,63479789,41.075625,34.43,657.21,6.13333333333,,4.26666666667,,1.875,2.0,16
6627,63485699,43.5682352941,39.87,740.66,6.375,,3.5,,2.76470588235,2.0,17
6628,63491699,55.6783333333,52.235,334.07,5.66666666667,5.5,4.0,4.0,1.66666666667,1.5,6
6629,63494699,84.2625,77.475,337.05,10.25,11.0,7.0,8.0,3.25,3.5,4
6630,63498699,78.4573684211,80.23,1490.69,9.13333333333,,3.86666666667,,4.31578947368,2.0,19
6631,63500789,133.55,133.55,267.1,3.0,3.0,2.5,2.5,0.5,0.5,2
6632,63508789,55.0871428571,56.32,385.61,5.57142857143,6.0,4.0,5.0,1.57142857143,1.0,7
6633,63511699,44.5070967742,43.3,1379.72,9.45161290323,9.0,5.87096774194,6.0,3.58064516129,2.0,31
6634,63519789,68.323,55.6,683.23,8.2,5.5,2.8,3.0,5.4,3.0,10
6635,63520699,128.84,128.84,128.84,6.0,6.0,5.0,5.0,1.0,1.0,1
6636,63524789,67.83875,53.98,542.71,6.0,6.0,3.375,2.5,2.625,2.0,8
6637,63535789,39.935,39.935,79.87,5.0,5.0,3.0,3.0,2.0,2.0,2
6638,63536699,62.86,60.11,628.6,4.33333333333,,2.22222222222,,2.1,2.0,10
6639,63541789,27.26,27.26,27.26,19.0,19.0,1.0,1.0,18.0,18.0,1
6640,63548699,279.69,167.68,839.07,5.33333333333,5.0,4.66666666667,4.0,0.666666666667,1.0,3
6641,63560699,42.73,42.73,42.73,4.0,4.0,3.0,3.0,1.0,1.0,1
6642,63562789,65.39,65.39,65.39,6.0,6.0,4.0,4.0,2.0,2.0,1
6643,63565789,47.12,47.12,47.12,5.0,5.0,3.0,3.0,2.0,2.0,1
6644,63569789,79.45,79.45,79.45,4.0,4.0,2.0,2.0,2.0,2.0,1
6645,63573789,52.806744186,45.84,2270.69,12.2790697674,6.0,3.20930232558,3.0,9.06976744186,2.0,43
6646,63577789,62.8163636364,45.48,690.98,5.72727272727,5.0,3.45454545455,3.0,2.27272727273,2.0,11
6647,63583699,63.5679310345,59.88,1843.47,8.73076923077,,3.19230769231,,6.03448275862,3.0,29
6648,63584699,16.58,16.58,49.74,7.0,7.0,4.0,4.0,3.0,3.0,3
6649,63588789,51.4718333333,44.92,6176.62,6.02678571429,,3.03571428571,,2.94017094017,,120
6650,63589699,78.8888888889,66.2,710.0,4.77777777778,5.0,3.0,3.0,1.77777777778,1.0,9
6651,63595789,160.668,90.06,803.34,3.8,4.0,2.0,2.0,1.8,2.0,5
6652,63605789,46.925,46.925,93.85,5.0,5.0,3.0,3.0,2.0,2.0,2
6653,63618699,50.24,54.03,200.96,7.25,7.5,4.5,5.0,2.75,3.0,4
6654,63637699,172.864,148.05,864.32,3.4,4.0,1.6,2.0,1.8,2.0,5
6655,63646699,74.075,89.83,740.75,15.4,6.0,3.0,3.0,12.4,2.0,10
6656,63647789,46.524,39.96,232.62,4.75,,3.0,,1.8,2.0,5
6657,63648699,51.8933333333,58.77,155.68,6.66666666667,6.0,2.66666666667,2.0,4.0,4.0,3
6658,63659699,53.415,60.275,320.49,10.0,6.0,3.0,3.0,7.0,2.5,6
